waktu,user,tweet
2022-12-22 04:12:00,IkhtiarQu,"@_4iii_Na_T3H5h Tuh orang senang klo orang di PPKM, ntar negara ngajuin anggaran ribuan T biar boleh ngutang jg, da… https://t.co/MdsBVqvmPA"
2022-12-22 04:11:00,FitRadioBandung,Presiden @Jokowi mengisyaratkan kemungkinan pemberlakuan pembatasan kegiatan masyarakat (PPKM) di Indonesia bakal d… https://t.co/MZ7PaJZFbb
2022-12-22 04:07:59,andirafi98,RT @AZHARFRS: Pencabutan PPKM saja tdk cukup. Pemerintah jg hrs mengakui dgn lapang dada adanya korban KIPI yg mengalami cacat atau mengida…
2022-12-22 04:07:26,coema_coemi,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 04:06:59,Kohun21,"PPKM berhenti jelang Nataru.
Ini kabar baik.
Kabar buruknya, yang bilang itu si onoh.
Jadi rakyat harus bersiap kem… https://t.co/TjAJ712U4z"
2022-12-22 04:06:37,HaloBCA,@JimiMdjamhuri Jam layanan operasional Cabang tetap mengikuti ketentuan penyesuaian jam layanan nasabah Kantor Caba… https://t.co/sSiZhjFhcY
2022-12-22 04:06:35,syakila83183198,@bitxch___ ppkm level brp?
2022-12-22 04:05:34,coema_coemi,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 04:03:07,GSepianto,Pukul 09.00 WIB s.d selesai telah dilaksanakan Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 1* memba… https://t.co/TEDh4YK3n7
2022-12-22 04:03:02,IndosiarTV,Presiden Jokowi Beri Sinyal Cabut PPKM pada Akhir Tahun 2022 | Fokus Presiden Joko Widodo memberi sinyal akan seger… https://t.co/tdBPyo9BP1
2022-12-22 04:02:30,gerilyawan86,"@Outstandjing Mulai dah... 
Denger2 hbis libur nataru mau ada ppkm
Remuk lg ekonominya 🤦‍♂️"
2022-12-22 04:01:48,carvalho_nemo,@nicholaskacrut @alisyarief Anies safari politik kmana2 cengngesan juga ga ada PPKM🤣🤣🤣🤣
2022-12-22 04:01:36,GSepianto,Pkl 20.30 wib s.d selesai telah dilaksanakan giat patroli gabungan bersama polsek sumberlawang dalam rangka  pelaks… https://t.co/LwamH39TQg
2022-12-22 04:01:02,BangPitung_AJW2,"RT @Aku08__: @BangPitung_AJW2 Pandemi ""b00ngan"" ini akan END, krn ini kah 👇? 

https://t.co/GWfLEOHyjN"
2022-12-22 04:00:06,7puzzlepiece_,"Mau me time, tp kalo g ada temen ngobrol jadi kyk ppkm sendiri 😭 https://t.co/dTA32XUvvk"
2022-12-22 03:58:21,Aku08__,"@BangPitung_AJW2 Pandemi ""b00ngan"" ini akan END, krn ini kah 👇? 

https://t.co/GWfLEOHyjN"
2022-12-22 03:57:28,eunhamagelangan,"RT @Eyz_fr: @convomfs Ya Allah, cuma beda sebulan sama aku, aku 19 thn masi suka ppkm https://t.co/77UiJcnmLR"
2022-12-22 03:55:52,Bershalawatcom,"Presiden Jokowi Minta Segera Akhiri PPKM, Epidemiolog UGM: Sudah Tidak Ada Urgensinya https://t.co/UsaYusJbtQ"
2022-12-22 03:54:16,wuyowibu,"PPKM, plonga plongo kayak momo https://t.co/9Qv3YVuOCt"
2022-12-22 03:52:42,Kuswardoyo5,@Muhammad_Saewad Sekarepmu atep PPKM arep opo. Ora penting blas.
2022-12-22 03:52:38,everybodygoesbl,"Nonton live outlook ekonomi 2023 Pak Presiden dan ada keterangan PPKM PSBB bakal berhenti akhir tahun, gak kebayang… https://t.co/i2UQnLqmvt"
2022-12-22 03:52:05,Torrez_20_06,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 03:48:12,kihyvun,@Potternorre Hbd wyatb gbu gws gpp y gt y hbu ppkm ppki bpupki pppk merdeka!
2022-12-22 03:46:57,aleudaimoniatz,@chclttam Nggak soalnya aku plonga plongo kayak monyet alias ppkm
2022-12-22 03:46:20,14_mondokan,Telah dilaksanakan giat Patroli Yustisi/penyekatan pelaksanaan  PPKM LEVEL I untuk membatasi mobilitas perpindahan… https://t.co/V8Adub2cMO
2022-12-22 03:45:53,Indosiar,Presiden Joko Widodo memberi sinyal akan segera mencabut aturan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM)… https://t.co/iB1EoqU3v3
2022-12-22 03:44:49,wiwin40718731,@alisyarief Dasar kadrun...... Ada PPKM protes.... Gak ada protes juga.... ... Hidup lu ribet banget drun kadrun
2022-12-22 03:42:50,Rony_CTA,"RT @beritaKBR: ""Kalaupun PPKM ini misalnya mau dicabut, saya kira ya tunggulah setelah Nataru nanti, kita akan lihat. Juga jangan lupakan,…"
2022-12-22 03:41:50,14_mondokan,telah dilaksanakan giat patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat D… https://t.co/QPOKbC1Gcy
2022-12-22 03:41:26,ccomelont,@AREAJULID gue 16 thn masih ppkm
2022-12-22 03:40:17,14_mondokan,telah dilaksanakan giat patroli gabungan bersama polsek sumberlawang dalam rangka  pelaksanaan PPKM Level 1 membata… https://t.co/gIvGbEzNiJ
2022-12-22 03:39:37,sabya1141,"@alisyarief Ppkm ntr nyambung saat umat islam.  Seperti hari raya,maulid Nabi dan yg berhubungan dgn islam baru klu… https://t.co/942xuBaXOT"
2022-12-22 03:39:10,ilhamiasnawi,"Siap Cabut PPKM-PSBB, Jokowi: Mungkin Akhir Tahun https://t.co/P1iYq6I28m"
2022-12-22 03:36:47,Safarmusafir2,@M4TT4_ @dr_koko28 @Cahyadi_refa Pdhl bos nya mau cabut ppkm. G ada proyek lg
2022-12-22 03:36:12,Wicaksono_J,"@IDNTimesJogja ya sudah, @jokowi langsung terbitkan sj, endak usah malu2, pasti endak akan ada apa2 tanpa PPKM, ini… https://t.co/6FAyLJ1HQM"
2022-12-22 03:34:57,14_mondokan,"telah dilaksanakan kegiatan patroli PPKM level 1 dan Monitoring antrian BBM di SPBU diwilayah Kec. Sragen, Anggota… https://t.co/c9G80OzUvH"
2022-12-22 03:34:56,Wicaksono_J,"ya sudah, @jokowi langsung terbitkan sj, endak usah malu2, pasti endak akan ada apa2 tanpa PPKM, ini keputusan pali… https://t.co/skx37WAMaY"
2022-12-22 03:34:43,Mulyawans07gma2,"Salam Reformasi... Rakyat Kurang.. Asupan GIZI. 

Di Paksa Vaksinasi.. 

Harga Harga Kebutuhan Pokok Semakin Tinggi… https://t.co/RyDsOktmHV"
2022-12-22 03:32:17,JokoWah33372742,@Democrazy2221 @alisyarief Lbran kmrn emng ppkm?
2022-12-22 03:31:32,JokoWah33372742,@Yahceksultan @alisyarief Emng ramadhan kmrn ppkm?
2022-12-22 03:29:22,beritaKBR,"""Kalaupun PPKM ini misalnya mau dicabut, saya kira ya tunggulah setelah Nataru nanti, kita akan lihat. Juga jangan… https://t.co/P9nhzBqg1C"
2022-12-22 03:27:32,JokoWah33372742,@Jasman_SKB @alisyarief Bktya kmrn idul fitri nrmal2 wae..pdhl sblmy si mamad blng ppkm cm tuk muslim aja...jngn slalu prasangka mlulu...
2022-12-22 03:27:26,14_mondokan,telah dilaksanakan giat  patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat… https://t.co/3IyZ7bxtBc
2022-12-22 03:25:07,adhihutamariopr,@CNNIndonesia Lah emang sekarang masih PPKM? 🤣
2022-12-22 03:23:38,indozonemedia,Koordinator Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Luar Jawa-Bali Airlangga Hartarto menyebut Indonesia… https://t.co/LDBvT54uqG
2022-12-22 03:23:00,theiconomic,Anggota Komisi IX DPR Lucy Kurniasari mendukung rencana pemerintah mencabut Pemberlakuan Pembatasan Kegiatan Masyar… https://t.co/oI0dbmCpsD
2022-12-22 03:22:14,bluecometten,njir kek di au au wkwkwk memperhatikan wajah tampan pacarnya sampai ppkm (planga plongo kayak meong)😭😭😭😭😭 https://t.co/fFrWcWvYQL
2022-12-22 03:21:39,14_mondokan,telah dilaksanakan giat patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat D… https://t.co/DpJj22MNyq
2022-12-22 03:21:09,indozonemedia,"Presiden Joko Widodo (Jokowi) membeberkan bahwan kasus COVID-19 di Indonesia dalam setahun terakhir, sudah terkenda… https://t.co/AjYvhRZipb"
2022-12-22 03:21:08,tvOneNews,Presiden RI Mewacanakan Pemberhentian PPKM di Akhir Tahun 2022 https://t.co/YVSjEXULGd
2022-12-22 03:20:44,14_mondokan,telah dilaksanakan Giat  patroli gabungan bersama Polsek Sumberlawang dalam rangka  Pelaksanaan *PPKM LEVEL I* memb… https://t.co/jPjLgrqcF8
2022-12-22 03:17:54,_dwdrum,@Askrlfess aku yg umur 21 masih ppkm (plonga plongo kaya monyet)
2022-12-22 03:17:13,19Tanon,"pada hari Kamis, 22 Desember 2022  Pkl 09.00 WIB s/d selesai telah dilaksanakan Giat patroli  Pelaksanaan *PPKM LEV… https://t.co/VjiXUtNBj8"
2022-12-22 03:15:37,ArzetiSilfia,"RT @OposisiCerdas: Kasus Covid-19 Melandai, Jokowi: Akhir Tahun Ini PPKM Akan Dihentikan
https://t.co/VzTgRLWtzG"
2022-12-22 03:14:12,19Tanon,"pada hari Kamis, 22 Desember 2022  Pkl 09.00 WIB s/d selesai telah dilaksanakan Giat patroli  Pelaksanaan *PPKM LEV… https://t.co/IaXPni9gTi"
2022-12-22 03:14:05,WinxDesRuru,"RT @idntimes: Presiden Joko ""Jokowi"" Widodo mengatakan, pemberlakuan pembatasan kegiatan masyarakat (PPKM) akan dihapus pada akhir tahun in…"
2022-12-22 03:12:26,kasjmir_,buka line langsung ppkm alias planga-plongo kayak miaw. sungguh berat brader
2022-12-22 03:11:36,02fc71ba00c2451,"RT @ajengcute16__: Isyaratkan Cabut PPKM, Demokrat Dorong Jokowi Umumkan Indonesia Bebas Covid 

 https://t.co/XhPaSV6WZs"
2022-12-22 03:11:26,14_mondokan,telah dilaksanakan Giat  Patroli gabungan bersama Polsek Gemolong dalam rangka  Pelaksanaan *PPKM LEVEL I* membatas… https://t.co/PgUSrjZgbN
2022-12-22 03:11:09,Indogo7,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-22 03:10:53,BantenNews_coid,Ketua IDI Sarankan Tetap Pakai Masker Meski Tak Ada Lagi PPKM https://t.co/pakjRFdngs
2022-12-22 03:08:43,14_mondokan,telah dilaksanakan giat  patroli gabungan bersama polsek sumberlawang dalam rangka  pelaksanaan PPKM Level 1 membat… https://t.co/pPvbQDTkdE
2022-12-22 03:04:18,14_mondokan,telah dilaksanakan Giat patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat… https://t.co/rgtPAjCmPX
2022-12-22 03:00:59,animna,"Bersyukur Indonesia lebih baik, PPKM bahkan mau diakhiri. Controlled covid policy lebih baik dari zero covid policy https://t.co/4nrYNUxEjw"
2022-12-22 02:59:39,Mulyawans07gma2,"Salam Reformasi... 

Hasil-hasil nya.. 

Rakyat... Kurang Asupan GIZI.. 

Gitu kok Malah di Tambah... 

PPKM... 

P… https://t.co/wSAHaYsmBM"
2022-12-22 02:58:15,cchewon,@mykarinya ngangongango spt sdang ppkm
2022-12-22 02:57:47,14_mondokan,telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyaraka… https://t.co/CmhyX61EyW
2022-12-22 02:56:05,14_mondokan,telah dilaksanakan Giat patroli Gabungan Bersama Polsek Sumberlawang dalam rangka  Pelaksanaan *PPKM LEVEL l* dan M… https://t.co/c5oIpNOow4
2022-12-22 02:55:25,14_mondokan,Telah dilaksanakan giat Patroli Yustisi/penyekatan pelaksanaan  PPKM LEVEL I untuk membatasi mobilitas perpindahan… https://t.co/FMhBHEpfXr
2022-12-22 02:55:21,AdamVelcro,@Gank_Of_Petojo Dia ga bahas di China nya jadi rame.. rakyatnya ngamuk mau PPKM lagih.. di copitin lagih.. yg ngamu… https://t.co/aVWGcFJ6V6
2022-12-22 02:52:36,14_mondokan,telah dilaksanakan kegiatan patroli situasi wilayah PPKM LEVEL I dan Monitoring antrian BBM di SPBU diwilayah Koram… https://t.co/9hhbyZpTDd
2022-12-22 02:52:06,NbRetno,@Jepi_Gun @CommuterLine @StopPlandemit Dan awal tahun mulai PPKM lg....
2022-12-22 02:51:16,Democrazy2221,@alisyarief Lebaran ada skenario PPKM lagi ga ya. Tanya opung
2022-12-22 02:50:45,sprorgnsim,RT @doktermarket: Presiden Jokowi berencana menghentikan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Indonesia pada akhir tahun 2…
2022-12-22 02:50:00,fajaronline,"Jokowi Bilang Akhir Tahun Pemerintah Cabut PPKM, Akademisi: Hati-hati! https://t.co/NxkvPCuqjR #AliSyarief… https://t.co/ksb0Qe15RL"
2022-12-22 02:49:26,14_mondokan,telah dilaksanakan Giat patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat… https://t.co/E9wvRdcjM5
2022-12-22 02:48:54,junieeeey,@Askrlfess ini gua udh 23 dikit lg 24 aja masih ppkm alias plonga plongo ky monyet. kerjaan gua ya cuma mjd penonto… https://t.co/gTJGL99bxT
2022-12-22 02:48:54,LuthfiMursal,@AdamVelcro Jangan coba coba mau Ramadhan dan idulfitri ppkm lagi.
2022-12-22 02:47:56,titisan_suketi,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 02:47:39,14_mondokan,telah dilaksanakan giat  patroli gabungan bersama polsek sumberlawang dalam rangka  pelaksanaan PPKM Level 1 membat… https://t.co/FmOzMcW5eh
2022-12-22 02:44:27,john_tor12,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-22 02:43:58,14_mondokan,"Telah dilaksanakan kegiatan patroli PPKM level 1 dan Monitoring antrian BBM di SPBU diwilayah Kec. Gondang, Anggota… https://t.co/iOQSGHtrJ8"
2022-12-22 02:41:29,hongjoonqz,"⩥ Mainnya di TIMLIN ya pemirsa!! Seluruh aset gambar kalean akan terpampang nyata di timlin.

⩥ Kubu yang nebak jug… https://t.co/RQB2gstuGL"
2022-12-22 02:40:08,14_mondokan,telah dilaksanakan Giat  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan… https://t.co/q1PGnwwJbY
2022-12-22 02:39:14,ye0chinbuddy,I’m so shocked. Terakhir yg gw baca tuh mahasiswa2 Beijing pd marah krn ada massive PPKM di sana. udh kayak lock do… https://t.co/Z6EJF84k4E
2022-12-22 02:38:44,14_mondokan,telah dilaksanakan giat  patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat… https://t.co/cH52A3NsTU
2022-12-22 02:36:41,mediaindonesia,"Pencabutan PPKM bukan berarti perjuangan melawan covid-19 telah mencapai finis, masih di ambang garis finis. Pencab… https://t.co/zAojGSeCKS"
2022-12-22 02:33:40,14_mondokan,Pelda Suwardi Koramil 13/Sukodono brsm Bripka Agtri Utomo dan Bripka Riyanto Polsek Sukodono melaksanakan kegiatan… https://t.co/QHHkFjxUbX
2022-12-22 02:30:55,14_mondokan,telah dilaksanakan giat  patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat… https://t.co/myJEHZOMj6
2022-12-22 02:30:12,14_mondokan,telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyaraka… https://t.co/ZXOyItl3H4
2022-12-22 02:29:15,PolJatisampurna,"Giat Operasi Jaya 21, Patroli Skala Sedang dan Operasi Yustisi PPKM Level 2 (21/12) https://t.co/cJTWRv0Qp8"
2022-12-22 02:27:05,wongkalibanteng,"RT @bwinarso99: INDONESIA AKAN AKHIRI PANDEMI COVID-19
""Hari ini, kemarin kasus harian kita berada di angka 1.200. Dan mungkin nanti akhir…"
2022-12-22 02:24:45,liiamalia,Ini beneran ppkm mau dihapuskan ? Alhamdulillah.
2022-12-22 02:24:30,14_mondokan,telah dilaksanakan kegiatan patroli PPKM Level 1 dan Monitoring antrian BBM di SPBU diwilayah Koramil 17/Sumberlawa… https://t.co/SplSVzJbXv
2022-12-22 02:24:13,UMJlE,@selfolconvo Kirain PPKM..
2022-12-22 02:23:55,moramoan,@ledakata Terlalu sering PPKM.
2022-12-22 02:23:45,Zie3hartono,"RT @drpriono1: Pak @jokowi, jangan ragu terapkan pencabutan kebijakan PPKM yg sudah tidak relevan dg situasi penduduk Indonesia dg tingkat…"
2022-12-22 02:23:34,ddunoosun,"@XUANHJlN Oh ini yang PPKM, plonga plongo kaya meong"
2022-12-22 02:23:19,14_mondokan,"telah dilaksanakan kegiatan patroli PPKM level 1 dan Monitoring antrian BBM di SPBU diwilayah Kec. Sumberlawang , A… https://t.co/qIIYjrwoZZ"
2022-12-22 02:16:58,radarjogja,"PPKM Dicabut, Pemprov Ikut Kebijakan Presiden https://t.co/KczKCW59Fx via @radarjogja"
2022-12-22 02:13:32,GesuriID,Charles Dukung Langkah Rencana Pencabutan PPKM Level 1 https://t.co/Kz1Fkj5lEU
2022-12-22 02:12:29,14_mondokan,Telah dilaksanakan giat operasi Yustisi/Penyekatan Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindaha… https://t.co/Lp7hlUcDfq
2022-12-22 02:09:34,Mand032021,"@alisyarief menjelang puasa dan lebaran ppkm lg,hasyuuuu ancene..."
2022-12-22 02:07:31,catatankaqihati,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 02:06:17,catatankaqihati,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 02:05:15,14_mondokan,telah dilaksanakan giat  patroli dalam rangka  pelaksanaan PPKM Level 1 membatasi mobilitas perpindahan masyarakat… https://t.co/tT4QWPyblW
2022-12-22 02:04:25,olviannanda,@CNNIndonesia nanti pas musim mudik lebaran idul Fitri PPKM lagi kyknya seperti yg sudah sudah 😂😂😂
2022-12-22 02:04:18,monangisn,@recehtapisayng wkwkkw jadi ppkm
2022-12-22 02:03:03,yellofw,"ppkm, planga plongo kayak monyet."
2022-12-22 01:57:36,jjsyhan,@nana_bynn @Askrlfess Jiwa masih remaja sok-sokan mau jadi org dewasa 😭😭😭 cpk bgt. aku aja yg otw punya KTP cuma PP… https://t.co/i9nF9og8eu
2022-12-22 01:56:15,Gelang_Alit2,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:52:56,iqbalink13,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:52:00,GlenyMaretta,"RT @GlenyMaretta: Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#Zelensky #AFFMitsubishiElectricCup…"
2022-12-22 01:51:56,GlenyMaretta,"Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#Zelensky… https://t.co/ISWDSwoIwP"
2022-12-22 01:50:15,iqbalink13,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:49:30,NadiaRahayu0,"RT @NadiaRahayu0: Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#MothersDay Emily Limbo Casemiro Mo…"
2022-12-22 01:49:26,NadiaRahayu0,"Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#MothersDay Emily Limbo Casem… https://t.co/SCbtmJK481"
2022-12-22 01:45:25,WaspadaOnline,Rencana Pemerintah Cabut PPKM Direspon Epidemiolog https://t.co/SQZZsrypen
2022-12-22 01:44:56,berubahhkpanaja,"@silvidppp @kochengfs mana cuma ppkm lagi mukanya, plonga plongo kaya monyet"
2022-12-22 01:44:54,dyahwardini,"@Linkchains_ PPKM
Plonga plongo kaya meong 😭"
2022-12-22 01:44:06,apolloresor,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:43:22,jiwovn,@haewontu @Blancs ayoo kak bsreng yaa biar kita ga ppkm sendiri sendiri🥺
2022-12-22 01:42:04,radiosushifm,Presiden Joko Widodo (Jokowi) berbicara tentang kasus COVID-19 yang mulai terkendali. Jokowi menyatakan kemungkinan… https://t.co/eGQLbQcFaQ
2022-12-22 01:41:49,ujungpena101,Jokowi Beri Sinyal PPKM Bakal Dicabut Akhir Tahun 2022 karena Alasan Ini https://t.co/TCR5e7H0Rg
2022-12-22 01:41:06,apolloresor,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:37:37,HermanWSutisna1,Ada tidaknya covid tergantung keputusan politik rezim. Jika rezim ini mau mendengarkan para ahli pandemi dan para v… https://t.co/rJ0kn6NFbC
2022-12-22 01:35:54,AyuWulandariz,"RT @OposisiCerdas: Kasus Covid-19 Melandai, Jokowi: Akhir Tahun Ini PPKM Akan Dihentikan
https://t.co/VzTgRLWtzG"
2022-12-22 01:34:36,forjakeu,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:34:35,Swarakatadotcom,Presiden Jokowi Singgung Kemungkinan Akhir Tahun Akan Berhenti Lakukan PPKM https://t.co/L2quYUoKaw
2022-12-22 01:33:05,forjakeu,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:33:03,bisnisindo_id,Jangan Tergesa Hapus PPKM https://t.co/x14957bfKQ https://t.co/wSuOiAilRc
2022-12-22 01:32:21,AlshaibaShihab,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:32:14,rihanaaas,"RT @De_Liput: PPKM Bakal Distop, Presiden Joko Widodo Masih Tunggu Kajian Menteri Kesehatan | Liputan 6 https://t.co/5x9pJlutie"
2022-12-22 01:31:55,Dublin2Eric,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-22 01:30:57,ppsurkm,ppkm https://t.co/t9drub7Sjk
2022-12-22 01:30:54,IndrianTifany,"RT @IndrianTifany: Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#ShutDown Hype Boy BLACK EYE OFFIC…"
2022-12-22 01:30:49,IndrianTifany,"Kabar Gembira Bagi Seluruh Masyarakat Indonesia, Jokowi Bakal Nyatakan Berhenti PPKM

#ShutDown Hype Boy BLACK EYE… https://t.co/2mS3I7YvOp"
2022-12-22 01:30:46,Adit_Antarkota,"RT @_Banyoe: Selamat pagi dunia tipu-tipu..
Ingat! tanpa tes, tanpa ppkm, tanpa suntikan toxic disangka vaksin beserta sertifikat tololnya…"
2022-12-22 01:30:22,riswanslow87,@alisyarief Kamu Bego ngg bisa bedain soal virus ma ppkm..BOTOL.
2022-12-22 01:29:38,YuriEndah,"RT @De_Liput: PPKM Bakal Distop, Presiden Joko Widodo Masih Tunggu Kajian Menteri Kesehatan | Liputan 6 https://t.co/5x9pJlutie"
2022-12-22 01:29:38,kabarnuswantar2,"RT @De_Liput: PPKM Bakal Distop, Presiden Joko Widodo Masih Tunggu Kajian Menteri Kesehatan | Liputan 6 https://t.co/5x9pJlutie"
2022-12-22 01:29:38,rikisya36034558,"RT @De_Liput: PPKM Bakal Distop, Presiden Joko Widodo Masih Tunggu Kajian Menteri Kesehatan | Liputan 6 https://t.co/5x9pJlutie"
2022-12-22 01:29:11,De_Liput,"PPKM Bakal Distop, Presiden Joko Widodo Masih Tunggu Kajian Menteri Kesehatan | Liputan 6 https://t.co/5x9pJlutie"
2022-12-22 01:27:54,Bank_Aconk,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:25:15,Bank_Aconk,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:25:00,indozonemedia,"Presiden Joko Widodo (Jokowi) membeberkan bahwan kasus COVID-19 di Indonesia dalam setahun terakhir, sudah terkenda… https://t.co/WQfrOeagG6"
2022-12-22 01:23:52,bamantara00,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:20:12,Emtezet,"Akhir tahun 2023 ini PPKM di Indonesia akan dihentikan.

Epedemiolog memprediksi 800 juta penduduk China akan kena… https://t.co/KMPNkyGFer"
2022-12-22 01:19:13,Andiriego_,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:16:44,Andiriego_,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:16:22,Ranisor,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:16:03,Ranisor,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:13:16,nehf_kris,"RT @drpriono1: Pak @jokowi, jangan ragu terapkan pencabutan kebijakan PPKM yg sudah tidak relevan dg situasi penduduk Indonesia dg tingkat…"
2022-12-22 01:11:49,stuwdy,Loh emang masih ada ppkm?😭 https://t.co/htEbNkGtxX
2022-12-22 01:11:27,penggunaigfb,@detikcom nanti PPKM lagi menjelang bulan ramadhan
2022-12-22 01:11:02,GesuriID,"Cabut PPKM-PSBB, Jokowi : Mungkin Akhir Tahun https://t.co/ej1etb9t85"
